name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
11b02Td,2.378739e+01,2.839003e-01,2.168739e+01,2.275673e+01,2.362929e+01,1.941906e+00,1.751731e+00,0.000000e+00,3.467752e+01,0.000000e+00,6.682003e-01,7.117395e-01,1.834053e-01,6.424412e-01,1.039534e+00,8.561290e-01,1.193938e+01,7.089870e+00,1.100572e+01,7.810450e+00,4.087839e-01,7.661615e-01,2.051763e+01,9.826558e-01,1.357893e+01,9.383568e-01,1.601943e+01,8.805385e-01,2.303411e+00,6.104221e+00,1.917569e-02,8.892001e-01,1.220361e+00,8.956694e-01,5.213258e+00,3.325379e-01,3.697150e+00,1.352075e+00,2.969811e+01,4.385670e-01,6.065139e+02,4.373294e-01,1.259309e+03,1.795730e-01,-1.064903e+02,-8.116996e-01,1.655698e+03,2.127296e-01,1.101488e+03,2.475129e-01,-1.135305e+02,-7.021861e-01,2.733335e+03,1.355008e-01,8.963724e+02,3.571931e-01,-1.143119e+02,-6.790203e-01,-1.988677e+01,-5.826512e-01,3.041234e+01,4.292603e-01,-2.777396e-02,-9.351270e-01,-8.790637e-03,-2.040618e+00,5.109072e-01,5.974537e-01,3.140602e+01,5.106823e-01,1.707279e+01,7.369440e-01,2.232985e+01,6.141987e-01,2.088756e+00,7.521717e+00,-1.179908e+01,2.352540e+01,-3.453141e-02,1.300716e-02,3.132798e-01,5.292479e+00,3.389831e+00,1.450000e-01,1.504715e-01,1.283333e-01,1.356364e-01,-1.885371e+01,sad
11b02Wb,3.444803e+01,7.261052e-02,3.247032e+01,3.465639e+01,3.658207e+01,4.111744e+00,4.700124e+01,1.404999e+01,4.081774e+01,3.381619e+01,1.145452e+00,7.811148e-01,4.215016e-01,8.651116e-01,1.917910e+00,1.496409e+00,1.485732e+01,6.048295e+00,2.409027e+01,1.689473e+01,6.868250e-01,9.819353e-01,2.042490e+01,7.937695e-01,-4.694467e+00,-4.394826e+00,4.262995e+00,3.551658e+00,-8.648877e+00,-2.177861e+00,3.186307e-02,9.723309e-01,1.267134e+00,6.763330e-01,5.844761e+00,5.351498e-01,7.773610e+00,1.220761e+00,1.707888e+01,6.098500e-01,7.022537e+02,3.325304e-01,1.351739e+03,1.879601e-01,-8.684531e+01,-1.046654e+00,1.726775e+03,1.649555e-01,1.038906e+03,3.378417e-01,-7.633624e+01,-1.107728e+00,2.728778e+03,8.985136e-02,8.892629e+02,3.364690e-01,-7.830618e+01,-1.058979e+00,-8.562612e+00,-1.016748e+00,1.889152e+01,4.652234e-01,4.796985e-02,6.250634e-01,-1.069117e-02,-2.025560e+00,8.632333e-01,8.350170e-01,2.470172e+01,4.869355e-01,-6.584366e+00,-3.304132e+00,4.787541e+00,3.493085e+00,-1.359819e+01,-1.347609e+00,-6.179607e+00,1.687877e+01,-5.279206e-03,8.123776e-03,3.744891e-01,4.643963e+00,2.515723e+00,2.550000e-01,2.017424e-01,1.200000e-01,7.449833e-02,-1.721668e+01,anger
11b03Fc,3.151908e+01,1.508208e-01,2.770979e+01,3.255679e+01,3.572153e+01,8.011742e+00,5.961321e+01,7.230999e+01,4.689608e+01,2.723034e+01,7.613015e-01,7.983117e-01,2.530555e-01,6.039142e-01,1.200601e+00,9.475459e-01,2.045265e+01,1.322015e+01,1.752341e+01,1.134835e+01,5.838929e-01,1.171030e+00,2.074766e+01,8.550879e-01,2.679555e+00,6.493801e+00,1.055669e+01,1.601564e+00,5.953016e-02,2.907802e+02,4.145218e-02,1.016572e+00,1.897219e+00,6.288505e-01,4.671734e+00,7.870818e-01,7.419899e+00,1.337794e+00,2.099015e+01,4.628712e-01,6.582209e+02,3.681745e-01,1.356880e+03,2.287423e-01,-9.558493e+01,-9.128837e-01,1.682195e+03,1.610200e-01,1.105271e+03,2.899300e-01,-9.526128e+01,-8.579144e-01,2.730432e+03,9.926347e-02,9.543419e+02,3.097800e-01,-9.808963e+01,-8.090153e-01,-1.215316e+01,-8.367828e-01,2.285687e+01,4.705226e-01,1.571022e-02,2.271288e+00,-6.429594e-03,-2.732807e+00,7.055119e-01,9.309922e-01,2.712643e+01,5.155144e-01,-2.237489e-03,-8.081003e+03,1.055848e+01,1.865965e+00,-3.137142e+00,-6.002874e+00,-9.319361e+00,1.878432e+01,-1.643060e-02,5.851537e-03,4.355428e-01,5.774278e+00,5.053192e+00,1.052632e-01,7.315221e-02,7.157894e-02,5.696381e-02,-1.958999e+01,happy
11b03Lc,2.396362e+01,8.874598e-02,2.184671e+01,2.400636e+01,2.582658e+01,3.979866e+00,6.572547e+01,5.653315e+01,1.613576e+01,3.655890e+00,6.802332e-01,7.159690e-01,3.245075e-01,5.465845e-01,9.721866e-01,6.476791e-01,1.043127e+01,6.019152e+00,1.151940e+01,8.995159e+00,3.583666e-01,8.165103e-01,2.445445e+01,8.415540e-01,9.857452e+00,1.515166e+00,1.812964e+01,7.879197e-01,-4.299496e+00,-4.047501e+00,2.019854e-02,9.355434e-01,1.263729e+00,9.000807e-01,5.966757e+00,3.069905e-01,4.306172e+00,9.042174e-01,3.012468e+01,3.446826e-01,5.546234e+02,4.220515e-01,1.313247e+03,1.737490e-01,-9.720245e+01,-9.032781e-01,1.594209e+03,2.022940e-01,1.071204e+03,2.711802e-01,-1.048580e+02,-7.755763e-01,2.726027e+03,1.131744e-01,8.902991e+02,3.881084e-01,-1.087825e+02,-7.149971e-01,-1.980065e+01,-4.628513e-01,3.192941e+01,3.075601e-01,-1.842025e-02,-1.490183e+00,-1.208946e-02,-1.379837e+00,4.301972e-01,7.035050e-01,3.692356e+01,2.527600e-01,1.136302e+01,1.250250e+00,2.188502e+01,5.863658e-01,-3.344435e+00,-5.899724e+00,-6.718868e+00,1.544553e+01,-2.523435e-02,8.564597e-03,2.755659e-01,4.504505e+00,2.733485e+00,1.950000e-01,1.273119e-01,1.384615e-01,1.550606e-01,-1.975470e+01,boredom
11b03Nb,2.327213e+01,7.276669e-02,2.192044e+01,2.346972e+01,2.470129e+01,2.780855e+00,1.024890e+02,1.289291e+02,2.509375e+01,2.352897e+01,7.047296e-01,7.069157e-01,2.849689e-01,6.021829e-01,1.016669e+00,7.317003e-01,1.519471e+01,8.070235e+00,1.325648e+01,8.759774e+00,3.802525e-01,7.680717e-01,2.661269e+01,7.237443e-01,8.175169e+00,1.887184e+00,1.657206e+01,9.145414e-01,-4.138361e+00,-4.098740e+00,2.657055e-02,7.780345e-01,1.724612e+00,7.001607e-01,4.218643e+00,4.978957e-01,3.769854e+00,8.198691e-01,2.890937e+01,3.285336e-01,5.545294e+02,3.864067e-01,1.343827e+03,1.469171e-01,-7.628999e+01,-1.114601e+00,1.557175e+03,1.760970e-01,1.057225e+03,2.319529e-01,-8.271796e+01,-9.626070e-01,2.664654e+03,9.050058e-02,9.423431e+02,3.885382e-01,-8.851472e+01,-8.518198e-01,-1.658853e+01,-5.327922e-01,2.794303e+01,3.270747e-01,-7.178073e-03,-3.273730e+00,-1.401677e-02,-1.102234e+00,4.528522e-01,6.088123e-01,3.610912e+01,3.100348e-01,8.820105e+00,1.811012e+00,1.819783e+01,8.952714e-01,-5.082252e+00,-3.607588e+00,-7.831820e+00,1.668938e+01,-2.366188e-02,1.257364e-02,2.518603e-01,6.648200e+00,3.089888e+00,2.045455e-01,9.614039e-02,9.000000e-02,7.449833e-02,-2.070416e+01,neutral
11b03Td,2.353611e+01,6.503673e-02,2.203496e+01,2.355058e+01,2.494921e+01,2.914253e+00,8.602274e+01,7.374200e+01,1.901373e+01,9.667336e+00,5.289107e-01,8.985656e-01,8.711275e-02,4.141338e-01,8.992206e-01,8.121079e-01,1.403205e+01,9.250028e+00,1.247738e+01,1.220633e+01,3.357289e-01,1.078584e+00,2.066191e+01,8.043916e-01,1.042468e+01,1.208838e+00,1.580309e+01,7.142255e-01,5.498888e+00,2.490514e+00,2.198387e-02,8.355639e-01,1.432068e+00,8.736840e-01,5.388464e+00,3.847591e-01,5.578084e+00,9.009451e-01,3.187305e+01,3.205543e-01,5.738157e+02,4.070422e-01,1.291349e+03,1.307988e-01,-1.262945e+02,-6.801977e-01,1.627616e+03,1.926237e-01,1.061755e+03,2.152817e-01,-1.317558e+02,-6.017002e-01,2.738120e+03,1.069892e-01,9.681659e+02,3.418464e-01,-1.346903e+02,-5.623941e-01,-2.088998e+01,-4.385060e-01,3.286395e+01,2.961074e-01,-2.793413e-02,-8.284889e-01,-5.538449e-03,-2.813461e+00,5.147334e-01,7.496454e-01,3.521666e+01,2.792384e-01,1.392209e+01,9.507962e-01,2.193371e+01,5.066677e-01,6.049807e+00,2.606798e+00,-1.514637e+01,2.683405e+01,-4.191993e-02,1.455004e-02,2.205650e-01,3.395586e+00,2.739726e+00,1.387500e-01,1.000547e-01,1.935294e-01,2.930758e-01,-2.008691e+01,sad
11b03Wa,3.048463e+01,1.048922e-01,2.884398e+01,3.095418e+01,3.271128e+01,3.867304e+00,5.494506e+01,3.464093e+01,4.352528e+01,2.421933e+01,5.374954e-01,8.715695e-01,1.720170e-01,3.954220e-01,8.224452e-01,6.504282e-01,1.278992e+01,8.111696e+00,1.305081e+01,9.253307e+00,2.704775e-01,1.138528e+00,2.005540e+01,8.788987e-01,2.999724e+00,6.188928e+00,1.312344e+01,1.180415e+00,-5.126667e+00,-3.607533e+00,4.685907e-02,1.222037e+00,1.810203e+00,8.020748e-01,4.264704e+00,7.078095e-01,7.077051e+00,1.237266e+00,1.999159e+01,5.746072e-01,6.298984e+02,3.892177e-01,1.318689e+03,1.868391e-01,-8.875514e+01,-9.923076e-01,1.659181e+03,1.807271e-01,1.020852e+03,3.035275e-01,-8.996368e+01,-9.274682e-01,2.724730e+03,8.999067e-02,9.265106e+02,3.648559e-01,-9.276899e+01,-8.748380e-01,-1.131138e+01,-8.289168e-01,2.154353e+01,4.439199e-01,2.871189e-02,1.109527e+00,-5.090598e-03,-3.481989e+00,3.614322e-01,9.463066e-01,2.801551e+01,4.456018e-01,-6.749566e-01,-2.958426e+01,1.360949e+01,1.165436e+00,-7.323048e+00,-2.627423e+00,-7.083871e+00,1.484914e+01,-6.406610e-04,9.026306e-03,1.431881e-01,4.444445e+00,4.250000e+00,1.317647e-01,8.617596e-02,8.687500e-02,6.390606e-02,-2.552438e+01,anger
11b03Wb,3.442206e+01,1.752214e-01,2.878279e+01,3.659543e+01,3.936855e+01,1.058576e+01,5.634227e+01,2.107124e+01,3.979917e+01,3.305634e+01,8.018722e-01,9.549984e-01,1.756356e-01,5.342851e-01,1.326061e+00,1.150425e+00,1.630930e+01,1.033604e+01,1.645367e+01,1.187837e+01,4.948143e-01,1.434738e+00,1.780187e+01,8.550771e-01,-2.793039e+00,-7.043841e+00,5.280081e+00,3.440331e+00,-6.467779e+00,-2.552511e+00,2.530444e-02,1.154029e+00,1.381499e+00,8.741543e-01,5.892046e+00,7.117743e-01,6.847355e+00,1.358437e+00,1.854968e+01,5.614758e-01,7.754930e+02,3.367782e-01,1.304432e+03,2.306409e-01,-8.290109e+01,-1.076566e+00,1.815766e+03,1.631213e-01,1.039569e+03,2.806574e-01,-7.987912e+01,-1.052243e+00,2.811622e+03,9.795902e-02,9.663189e+02,2.960017e-01,-8.271526e+01,-9.892164e-01,-8.947760e+00,-1.110149e+00,2.028350e+01,4.252078e-01,4.312171e-02,8.446189e-01,-6.038210e-03,-3.169879e+00,6.533614e-01,1.229556e+00,2.316883e+01,5.044028e-01,-8.777379e+00,-2.241330e+00,3.054724e+00,6.683239e+00,-1.035053e+01,-1.589363e+00,-9.037580e+00,1.758724e+01,3.150331e-03,9.579758e-03,2.210139e-01,4.038462e+00,3.689320e+00,1.652631e-01,9.560712e-02,8.473684e-02,7.962864e-02,-1.940928e+01,anger
11b09Ad,2.891953e+01,1.020482e-01,2.644264e+01,3.006821e+01,3.101196e+01,4.569313e+00,2.999641e+02,4.867904e+02,3.971390e+01,2.158057e+01,7.641864e-01,9.047076e-01,1.129097e-01,5.890225e-01,1.293009e+00,1.180099e+00,1.865340e+01,9.498491e+00,1.472658e+01,8.670754e+00,4.756933e-01,1.026013e+00,1.725034e+01,9.873925e-01,8.776854e+00,1.445297e+00,1.945114e+01,7.747225e-01,2.885074e+00,4.038642e+00,2.852022e-02,9.740380e-01,1.421707e+00,7.276931e-01,6.285593e+00,3.860558e-01,5.842337e+00,1.992443e+00,2.529704e+01,3.393659e-01,6.116855e+02,3.736440e-01,1.316146e+03,1.517781e-01,-1.037631e+02,-8.352658e-01,1.691349e+03,1.632509e-01,9.484437e+02,2.524039e-01,-1.073303e+02,-7.535489e-01,2.723327e+03,1.080184e-01,1.000307e+03,3.430268e-01,-1.086236e+02,-7.320319e-01,-1.552661e+01,-5.262800e-01,2.451704e+01,3.564987e-01,1.320049e-02,2.587887e+00,-1.037565e-02,-1.509729e+00,6.681279e-01,7.850913e-01,2.738553e+01,3.705765e-01,7.779226e+00,1.695690e+00,2.456382e+01,6.270424e-01,-9.046054e-01,-1.447824e+01,-1.164247e+01,2.181209e+01,-2.472526e-02,1.445706e-02,2.743473e-01,4.727273e+00,4.074074e+00,1.218182e-01,5.685998e-02,1.110000e-01,8.360023e-02,-1.902921e+01,fear
11b09Fd,2.856187e+01,1.609190e-01,2.547138e+01,2.979459e+01,3.237288e+01,6.901501e+00,8.215936e+01,5.954336e+01,5.033712e+01,3.301694e+01,7.101569e-01,9.291686e-01,1.383304e-01,4.872877e-01,1.236053e+00,1.097723e+00,1.761671e+01,1.171395e+01,1.336524e+01,8.010463e+00,4.153994e-01,1.153108e+00,1.962335e+01,7.281857e-01,4.188363e+00,3.655733e+00,2.065364e+01,7.824850e-01,6.222791e+00,1.929731e+00,3.459690e-02,8.729381e-01,1.619929e+00,8.096946e-01,5.195872e+00,5.926785e-01,8.097197e+00,1.009707e+00,2.144713e+01,5.138298e-01,6.532690e+02,4.200724e-01,1.298406e+03,1.997120e-01,-9.932777e+01,-8.623579e-01,1.727843e+03,1.642605e-01,1.001275e+03,5.263502e-01,-1.019550e+02,-7.973964e-01,2.786206e+03,1.249821e-01,9.374083e+02,2.067988e-01,-1.020192e+02,-7.950673e-01,-1.328421e+01,-6.792792e-01,2.179880e+01,4.576490e-01,6.295692e-03,4.638828e+00,-5.550262e-03,-2.588166e+00,5.486214e-01,1.014950e+00,2.622445e+01,4.083180e-01,2.808687e+00,5.739364e+00,2.452646e+01,6.999245e-01,4.899457e+00,2.698941e+00,-9.348593e+00,1.800577e+01,-1.154993e-02,8.412967e-03,2.647533e-01,4.635762e+00,4.377104e+00,1.176923e-01,6.506255e-02,1.036364e-01,6.153679e-02,-2.090849e+01,happy
11b09Ld,2.331075e+01,1.240227e-01,2.113501e+01,2.352963e+01,2.616007e+01,5.025059e+00,2.603463e+01,1.913903e+01,7.942011e+01,1.427159e+02,7.894264e-01,7.168821e-01,2.897560e-01,7.304886e-01,1.192994e+00,9.032375e-01,1.400879e+01,7.725403e+00,1.033489e+01,5.154008e+00,4.628963e-01,7.537334e-01,2.351109e+01,7.163429e-01,1.208869e+01,9.408274e-01,2.520947e+01,6.563726e-01,4.456517e+00,2.898924e+00,1.961321e-02,8.447303e-01,9.905146e-01,8.195607e-01,5.730109e+00,3.383806e-01,4.479039e+00,9.000086e-01,3.018891e+01,3.363715e-01,6.183218e+02,4.645218e-01,1.406418e+03,2.055118e-01,-8.883152e+01,-9.419923e-01,1.707187e+03,1.846254e-01,1.030654e+03,3.193549e-01,-9.751482e+01,-7.855897e-01,2.824713e+03,1.269704e-01,9.946677e+02,2.881443e-01,-9.917995e+01,-7.594733e-01,-2.128778e+01,-3.948674e-01,3.086653e+01,2.936042e-01,-1.951053e-02,-1.562783e+00,-1.648471e-02,-6.967808e-01,5.380808e-01,6.561288e-01,3.261306e+01,2.421176e-01,1.393682e+01,7.523751e-01,3.096062e+01,5.402253e-01,3.512363e+00,4.234009e+00,-1.096991e+01,2.013132e+01,-3.202451e-02,6.812267e-03,3.690416e-01,4.761905e+00,3.323263e+00,1.754545e-01,7.912748e-02,9.583333e-02,5.314420e-02,-1.694211e+01,boredom
11b09Na,2.443907e+01,1.046547e-01,2.185736e+01,2.467056e+01,2.674143e+01,4.884068e+00,7.228175e+01,3.646412e+01,2.253921e+01,7.690316e+00,1.055083e+00,7.063034e-01,4.562515e-01,8.730952e-01,1.623238e+00,1.166987e+00,2.034787e+01,9.269065e+00,2.182630e+01,1.483036e+01,6.769497e-01,6.804622e-01,2.593853e+01,6.323568e-01,6.145837e+00,2.313833e+00,2.752373e+01,5.638333e-01,3.682428e+00,4.443430e+00,2.239973e-02,7.256435e-01,1.599279e+00,7.321638e-01,5.002193e+00,3.781516e-01,2.981613e+00,1.626590e+00,2.493112e+01,4.248122e-01,5.620820e+02,4.200011e-01,1.316475e+03,1.886541e-01,-8.441063e+01,-1.002936e+00,1.603146e+03,1.700634e-01,9.713951e+02,3.265335e-01,-9.222339e+01,-8.496379e-01,2.638750e+03,1.039655e-01,8.701454e+02,3.019224e-01,-9.381485e+01,-8.218704e-01,-1.528325e+01,-5.012451e-01,2.386227e+01,3.601750e-01,-2.663399e-03,-1.036953e+01,-8.520314e-03,-1.581085e+00,8.010787e-01,5.592474e-01,3.322308e+01,3.021658e-01,3.139316e+00,3.908130e+00,3.036175e+01,5.436773e-01,-1.218875e+00,-1.386999e+01,-1.260973e+01,2.069563e+01,-3.028403e-02,1.058723e-02,5.286471e-01,7.083334e+00,4.680851e+00,1.218182e-01,6.161732e-02,7.000000e-02,4.512608e-02,-1.595037e+01,neutral
11b09Td,2.306179e+01,5.880067e-02,2.159218e+01,2.343578e+01,2.408459e+01,2.492405e+00,1.093138e+02,1.075014e+02,2.595502e+01,1.197092e+01,5.727774e-01,9.426127e-01,8.518563e-02,3.678318e-01,1.111195e+00,1.026009e+00,1.665088e+01,1.216652e+01,1.474688e+01,8.970012e+00,4.298182e-01,1.067527e+00,1.862994e+01,8.032789e-01,9.904863e+00,1.121355e+00,1.967817e+01,8.118901e-01,7.022350e+00,1.656935e+00,2.494447e-02,7.849598e-01,1.046036e+00,9.207192e-01,5.400196e+00,2.844048e-01,4.297407e+00,9.650176e-01,2.986503e+01,3.164667e-01,6.060151e+02,4.599485e-01,1.295314e+03,1.425250e-01,-1.427507e+02,-5.633187e-01,1.681229e+03,1.742049e-01,1.038813e+03,3.395145e-01,-1.462428e+02,-5.072899e-01,2.730727e+03,1.348770e-01,9.242691e+02,2.719294e-01,-1.474081e+02,-4.920365e-01,-2.261822e+01,-3.564438e-01,3.185641e+01,2.658112e-01,-3.497270e-02,-8.160853e-01,-4.519245e-03,-2.512505e+00,7.429543e-01,6.710065e-01,3.409760e+01,2.006585e-01,1.241055e+01,8.750123e-01,3.234136e+01,4.417103e-01,9.723240e+00,1.488881e+00,-1.491079e+01,2.691602e+01,-3.767038e-02,1.289743e-02,2.870654e-01,4.098361e+00,2.484472e+00,1.225000e-01,5.804093e-02,2.392308e-01,3.862136e-01,-1.816808e+01,sad
11b09Wa,3.342258e+01,1.755024e-01,2.801359e+01,3.446718e+01,3.914230e+01,1.112871e+01,1.115941e+02,1.013765e+02,6.239028e+01,3.398269e+01,9.994175e-01,8.699661e-01,1.981401e-01,7.330434e-01,1.788735e+00,1.590595e+00,2.109785e+01,1.193645e+01,1.600001e+01,8.887555e+00,5.625395e-01,1.193226e+00,1.816968e+01,8.154553e-01,-2.050913e+00,-8.446021e+00,1.428415e+01,1.268646e+00,-5.504828e+00,-2.977530e+00,2.827123e-02,1.022439e+00,1.311479e+00,7.737207e-01,5.633180e+00,5.975753e-01,6.495316e+00,1.147982e+00,1.763275e+01,5.371665e-01,7.419637e+02,3.713731e-01,1.283479e+03,2.191824e-01,-7.159960e+01,-1.186707e+00,1.809568e+03,1.481935e-01,1.022901e+03,3.625302e-01,-6.972504e+01,-1.119464e+00,2.799518e+03,1.167268e-01,1.042942e+03,3.679574e-01,-6.988382e+01,-1.116069e+00,-9.416038e+00,-8.465688e-01,1.759176e+01,5.254049e-01,4.234783e-02,7.760966e-01,-1.006908e-02,-1.375743e+00,7.018391e-01,1.032701e+00,2.269809e+01,4.659295e-01,-6.892537e+00,-2.436074e+00,1.486560e+01,1.360266e+00,-9.866379e+00,-1.616129e+00,-8.134887e+00,1.533295e+01,5.256791e-03,6.509260e-03,2.724276e-01,4.210526e+00,3.504043e+00,1.930769e-01,1.281456e-01,9.100000e-02,4.988988e-02,-1.870918e+01,anger
11b10Ad,2.536230e+01,1.161376e-01,2.251511e+01,2.566282e+01,2.790045e+01,5.385342e+00,2.179835e+02,3.955952e+02,3.221160e+01,1.660242e+01,8.619201e-01,7.316598e-01,1.811921e-01,7.794461e-01,1.484759e+00,1.303567e+00,1.280729e+01,7.164838e+00,1.377013e+01,6.328724e+00,5.405983e-01,9.467185e-01,1.438830e+01,1.199703e+00,1.145767e+01,1.046179e+00,2.068721e+01,7.650279e-01,3.175188e+00,3.652544e+00,2.641470e-02,8.428696e-01,1.221031e+00,6.196064e-01,5.423628e+00,4.553272e-01,3.932924e+00,1.375884e+00,2.478289e+01,2.502647e-01,6.011333e+02,4.485888e-01,1.261550e+03,1.508913e-01,-1.036458e+02,-8.520271e-01,1.720540e+03,1.722230e-01,1.000927e+03,3.275580e-01,-1.100380e+02,-7.313802e-01,2.703593e+03,1.152045e-01,9.650384e+02,2.530033e-01,-1.103176e+02,-7.287418e-01,-1.713798e+01,-4.444537e-01,2.604387e+01,3.340973e-01,-1.511313e-02,-1.924428e+00,-1.326709e-02,-1.041337e+00,7.604691e-01,6.738918e-01,2.549507e+01,4.696959e-01,1.329972e+01,8.620769e-01,2.885693e+01,5.327234e-01,6.057803e-01,2.100218e+01,-9.243488e+00,1.897235e+01,-3.533876e-02,1.520275e-02,3.219932e-01,4.526749e+00,2.941177e+00,1.714286e-01,1.656527e-01,1.287500e-01,1.115165e-01,-1.667716e+01,fear
11b10Ae,2.677411e+01,1.272499e-01,2.321174e+01,2.704742e+01,2.916208e+01,5.950338e+00,2.336121e+02,3.962212e+02,3.735697e+01,1.477557e+01,8.006315e-01,8.225517e-01,1.035989e-01,7.070287e-01,1.446461e+00,1.342862e+00,1.504560e+01,8.821888e+00,1.554496e+01,9.792690e+00,4.808761e-01,1.072774e+00,1.394276e+01,1.150322e+00,1.290714e+01,8.516479e-01,2.187663e+01,8.141482e-01,3.755337e+00,3.195883e+00,2.782161e-02,9.253325e-01,1.044486e+00,6.847646e-01,6.491872e+00,3.392322e-01,6.703470e+00,1.562310e+00,2.431201e+01,2.921760e-01,6.180148e+02,4.444561e-01,1.323803e+03,1.903747e-01,-1.026046e+02,-8.609176e-01,1.735046e+03,1.566254e-01,9.366503e+02,2.995419e-01,-1.083307e+02,-7.461044e-01,2.743165e+03,1.028896e-01,9.859927e+02,3.970417e-01,-1.079078e+02,-7.539387e-01,-1.760818e+01,-4.324141e-01,2.517733e+01,3.427117e-01,-1.293434e-02,-2.579741e+00,-1.284903e-02,-1.128668e+00,6.743874e-01,7.757693e-01,2.331000e+01,5.277236e-01,1.554081e+01,6.720976e-01,3.279811e+01,4.925068e-01,2.252206e+00,6.300881e+00,-1.066366e+01,2.119816e+01,-3.123971e-02,1.332263e-02,2.690670e-01,3.754267e+00,2.430556e+00,2.142857e-01,1.936017e-01,1.537500e-01,2.036503e-01,-1.698047e+01,fear
