name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
12a07La,2.999622e+01,1.128572e-01,2.675047e+01,2.991627e+01,3.275801e+01,6.007538e+00,2.270900e+01,6.529609e+00,-2.417585e+00,1.546309e+01,1.347350e+00,6.184693e-01,5.905527e-01,1.244683e+00,2.124578e+00,1.534025e+00,1.727783e+01,7.971420e+00,1.899874e+01,6.987730e+00,6.832182e-01,6.100531e-01,2.356989e+01,8.747077e-01,3.144359e+00,4.169326e+00,1.608591e+01,7.154989e-01,-7.615614e+00,-1.559414e+00,2.357808e-02,1.106102e+00,9.859288e-01,9.811775e-01,7.428684e+00,3.832042e-01,7.026175e+00,1.238101e+00,2.107467e+01,3.836378e-01,5.291149e+02,3.183600e-01,1.457546e+03,1.314813e-01,-6.716283e+01,-1.289062e+00,1.477336e+03,1.419254e-01,1.143014e+03,2.028815e-01,-7.303789e+01,-1.112054e+00,2.503702e+03,4.493195e-02,9.021962e+02,5.191445e-01,-7.576360e+01,-1.041090e+00,-1.293928e+01,-6.043926e-01,2.069480e+01,3.798239e-01,2.199237e-02,9.615177e-01,-2.049179e-02,-6.121891e-01,8.145943e-01,4.757437e-01,3.203585e+01,3.886176e-01,-5.348715e-02,-2.395802e+02,1.853703e+01,6.126732e-01,-1.043883e+01,-1.103208e+00,-9.111897e+00,1.787929e+01,-2.313634e-02,4.264153e-03,4.330980e-01,4.700855e+00,2.620087e+00,2.550000e-01,1.522881e-01,9.000000e-02,4.956957e-02,-1.489344e+01,boredom
12a07Wa,3.286063e+01,1.403670e-01,2.961687e+01,3.256119e+01,3.477589e+01,5.159023e+00,1.373870e+02,1.692108e+02,9.031784e+01,8.266429e+01,1.379060e+00,6.489232e-01,5.519520e-01,1.236190e+00,2.157694e+00,1.605742e+00,1.799602e+01,1.194409e+01,1.948180e+01,1.072053e+01,7.343950e-01,7.419009e-01,1.719951e+01,1.087632e+00,7.281303e-01,2.465061e+01,1.747469e+01,1.008030e+00,-1.203692e+01,-1.128509e+00,2.703054e-02,1.077584e+00,1.214724e+00,8.384311e-01,6.036944e+00,5.549712e-01,6.283175e+00,1.702973e+00,1.627616e+01,6.757214e-01,7.198615e+02,3.016727e-01,1.405368e+03,2.533055e-01,-7.558422e+01,-1.166543e+00,1.674617e+03,1.418598e-01,1.208275e+03,4.480692e-01,-7.522198e+01,-1.104802e+00,2.575923e+03,6.019494e-02,1.015141e+03,3.915184e-01,-7.423254e+01,-1.121005e+00,-8.926226e+00,-8.987430e-01,1.642073e+01,4.808360e-01,5.278141e-02,4.579016e-01,-1.846699e-02,-8.572497e-01,8.805397e-01,5.914906e-01,2.295725e+01,4.948555e-01,-2.665919e+00,-6.514606e+00,1.960950e+01,1.018944e+00,-1.670177e+01,-7.918395e-01,-3.094909e+00,1.058725e+01,1.029480e-02,1.973297e-03,4.941188e-01,4.310345e+00,3.083700e+00,2.085714e-01,7.434063e-02,8.250000e-02,4.602988e-02,-1.630898e+01,anger
12b01Ta,2.377099e+01,6.542485e-02,2.256079e+01,2.327157e+01,2.487204e+01,2.311249e+00,1.356527e+02,1.587770e+02,2.284831e+01,8.839546e+00,8.238109e-01,6.783546e-01,1.892708e-01,8.000404e-01,1.390310e+00,1.201039e+00,1.570667e+01,8.777097e+00,1.246132e+01,5.806479e+00,5.966073e-01,7.264033e-01,1.816483e+01,9.778140e-01,1.063641e+01,9.882303e-01,1.900072e+01,8.306797e-01,-1.551706e+00,-7.076381e+00,4.058985e-02,7.251216e-01,1.001334e+00,7.910904e-01,5.232633e+00,3.227324e-01,5.840775e+00,4.723670e-01,2.708633e+01,2.037995e-01,5.246169e+02,2.791907e-01,1.313242e+03,1.505930e-01,-1.489210e+02,-5.275075e-01,1.592482e+03,1.475071e-01,9.170427e+02,2.297421e-01,-1.537093e+02,-4.615057e-01,2.568858e+03,7.087535e-02,8.483679e+02,2.875940e-01,-1.536371e+02,-4.628566e-01,-2.150289e+01,-2.734641e-01,2.684474e+01,2.343330e-01,-2.299869e-02,-5.624025e-01,-3.271726e-02,-5.024760e-01,8.338003e-01,5.038798e-01,3.315639e+01,2.204538e-01,1.704653e+01,5.077324e-01,3.144407e+01,4.045670e-01,-1.801653e-01,-4.288711e+01,-1.338299e+01,2.249939e+01,-3.152312e-02,-7.013020e-03,5.180517e-01,5.527638e+00,3.053435e+00,8.083333e-02,6.075337e-02,2.084615e-01,1.846763e-01,-1.803214e+01,sad
12b01Wa,3.388391e+01,1.183380e-01,3.109211e+01,3.435823e+01,3.707439e+01,5.982285e+00,2.348574e+02,1.917491e+02,2.484664e+02,4.113756e+02,9.540973e-01,7.695447e-01,2.711074e-01,7.663423e-01,1.503757e+00,1.232650e+00,2.828050e+01,1.601968e+01,1.867085e+01,8.846316e+00,5.069804e-01,9.251451e-01,9.647182e+00,2.122673e+00,-1.957725e-01,-7.584776e+01,1.802594e+01,1.128974e+00,-8.138949e+00,-1.584736e+00,5.007042e-02,7.572566e-01,1.774236e+00,6.321560e-01,3.942868e+00,7.779527e-01,5.485106e+00,1.673235e+00,9.462212e+00,1.021580e+00,7.296941e+02,3.486832e-01,1.341902e+03,2.420440e-01,-7.654671e+01,-1.123352e+00,1.684295e+03,1.339174e-01,1.052134e+03,3.188817e-01,-7.446499e+01,-1.095600e+00,2.605322e+03,6.843700e-02,1.036002e+03,3.359631e-01,-7.097212e+01,-1.179396e+00,-7.154546e+00,-1.165564e+00,1.408031e+01,6.260946e-01,5.525990e-02,4.708558e-01,-1.367981e-02,-1.222882e+00,6.419837e-01,7.695946e-01,1.683256e+01,7.362202e-01,-4.157245e+00,-3.615124e+00,1.964722e+01,1.133192e+00,-1.282146e+01,-9.563488e-01,-7.390625e-01,9.683758e+00,5.919054e-04,1.366024e-02,2.612144e-01,5.405406e+00,3.686636e+00,1.737500e-01,1.069974e-01,7.500000e-02,3.674234e-02,-2.101542e+01,anger
12b02Ad,2.927132e+01,1.864982e-01,2.637097e+01,2.793740e+01,3.159340e+01,5.222429e+00,2.093319e+02,5.710137e+01,4.673144e+01,3.195942e+01,9.608475e-01,6.047491e-01,4.387884e-01,9.047753e-01,1.377398e+00,9.386097e-01,2.662443e+01,1.444789e+01,2.104273e+01,1.139082e+01,6.832724e-01,6.112295e-01,1.538040e+01,1.010327e+00,1.036815e+01,1.036562e+00,1.583394e+01,1.099083e+00,-3.147604e+00,-3.495612e+00,4.098813e-02,6.157992e-01,2.515643e+00,6.244608e-01,4.737359e+00,8.156358e-01,6.660068e+00,6.916740e-01,1.917716e+01,4.748003e-01,5.613193e+02,3.238244e-01,1.373766e+03,1.295863e-01,-1.245801e+02,-6.728328e-01,1.547953e+03,1.369990e-01,1.035035e+03,3.055240e-01,-1.271715e+02,-6.105430e-01,2.552945e+03,6.403825e-02,9.509077e+02,4.765109e-01,-1.266910e+02,-6.176011e-01,-1.248404e+01,-6.735345e-01,2.015384e+01,4.543411e-01,-1.172136e-02,-1.946273e+00,-1.155660e-02,-1.390581e+00,8.609474e-01,5.841489e-01,2.085983e+01,6.777579e-01,1.215364e+01,1.008655e+00,2.197746e+01,9.305604e-01,-1.551178e+00,-8.171638e+00,-1.025293e+01,1.953472e+01,-2.557717e-02,-3.044753e-03,5.897328e-01,7.207207e+00,5.529954e+00,6.583333e-02,3.661929e-02,8.692307e-02,6.809322e-02,-1.904360e+01,fear
12b02Ea,3.066878e+01,2.289930e-01,2.568468e+01,3.070052e+01,3.453883e+01,8.854147e+00,2.910909e+02,4.032001e+02,1.078227e+02,1.023118e+02,7.749227e-01,8.341667e-01,6.882346e-02,6.876047e-01,1.329098e+00,1.260275e+00,1.268770e+01,7.372239e+00,1.299923e+01,6.750670e+00,4.366411e-01,9.874041e-01,1.361573e+01,1.289028e+00,9.397298e+00,1.543215e+00,1.245181e+01,1.507430e+00,-3.416216e+00,-4.210187e+00,3.648028e-02,9.312782e-01,1.768179e+00,7.181221e-01,5.150983e+00,7.449797e-01,9.226650e+00,1.244617e+00,2.163825e+01,5.568718e-01,5.591093e+02,3.964796e-01,1.392849e+03,1.832240e-01,-1.345156e+02,-6.471342e-01,1.533007e+03,1.470954e-01,1.000751e+03,3.568995e-01,-1.341413e+02,-6.114854e-01,2.562070e+03,7.854096e-02,8.737592e+02,3.403261e-01,-1.344862e+02,-6.061332e-01,-1.159687e+01,-9.813440e-01,2.036265e+01,5.859369e-01,2.346055e-02,1.355906e+00,-1.112257e-02,-1.750697e+00,6.824265e-01,7.018319e-01,2.179617e+01,6.810602e-01,7.232385e+00,2.077459e+00,1.882223e+01,1.265326e+00,-6.775646e+00,-2.016691e+00,-1.131077e+01,2.198295e+01,-2.065266e-02,6.019520e-03,3.008901e-01,3.963964e+00,3.272727e+00,1.033333e-01,8.717798e-02,1.721053e-01,2.146620e-01,-2.000060e+01,disgust
12b02Fb,2.924344e+01,8.017814e-02,2.726636e+01,2.890002e+01,3.138567e+01,4.119314e+00,3.175813e+01,1.719988e+01,3.526461e+01,2.855807e+01,8.354824e-01,8.516374e-01,2.154194e-01,6.366566e-01,1.385230e+00,1.169811e+00,1.646838e+01,6.652037e+00,1.476347e+01,8.204298e+00,4.562557e-01,9.352797e-01,2.240715e+01,6.442265e-01,3.002445e+00,5.388206e+00,1.397402e+01,1.155832e+00,-5.635812e+00,-2.874479e+00,2.659666e-02,8.745853e-01,1.551867e+00,8.055095e-01,5.385791e+00,4.822858e-01,3.461816e+00,2.152499e+00,1.935397e+01,5.518416e-01,4.973268e+02,3.410658e-01,1.383279e+03,1.461438e-01,-9.374540e+01,-1.012769e+00,1.466401e+03,1.494160e-01,1.031746e+03,2.812510e-01,-9.945963e+01,-8.875850e-01,2.502438e+03,5.006762e-02,7.906855e+02,2.591524e-01,-1.007803e+02,-8.648850e-01,-1.337898e+01,-6.492750e-01,2.043144e+01,4.087563e-01,3.586312e-02,6.906373e-01,-1.846812e-02,-8.887156e-01,6.727012e-01,6.733224e-01,2.956711e+01,3.310374e-01,9.251584e-01,1.803916e+01,1.998745e+01,8.808258e-01,-7.767471e+00,-2.344722e+00,-1.005991e+01,2.039976e+01,-9.532914e-03,6.005491e-03,2.163657e-01,5.167173e+00,3.086420e+00,1.660000e-01,1.338805e-01,1.245454e-01,8.783907e-02,-2.013020e+01,happy
12b02Na,2.923893e+01,1.029706e-01,2.651177e+01,2.966384e+01,3.210781e+01,5.596037e+00,2.958622e+01,2.199567e+01,3.553481e+01,2.412825e+01,9.942276e-01,6.797826e-01,3.945152e-01,8.749995e-01,1.554659e+00,1.160144e+00,1.709096e+01,7.753928e+00,1.753598e+01,9.319407e+00,4.801858e-01,7.216170e-01,2.102279e+01,8.178582e-01,5.440672e+00,2.869474e+00,1.498218e+01,1.214251e+00,-7.708564e+00,-1.713400e+00,3.915703e-02,1.171135e+00,1.554764e+00,8.508290e-01,6.019101e+00,5.189319e-01,4.163466e+00,1.811179e+00,1.848216e+01,4.918825e-01,5.470625e+02,3.533294e-01,1.438535e+03,1.677903e-01,-7.103684e+01,-1.254507e+00,1.503619e+03,1.603228e-01,1.070739e+03,2.823106e-01,-7.690892e+01,-1.072258e+00,2.506471e+03,6.167910e-02,9.762006e+02,5.248135e-01,-7.826907e+01,-1.038468e+00,-1.147211e+01,-7.286962e-01,1.876479e+01,4.153730e-01,3.575970e-02,6.239858e-01,-1.675256e-02,-1.032663e+00,5.627501e-01,6.186810e-01,2.757952e+01,3.284580e-01,2.690322e+00,6.266836e+00,1.781431e+01,1.148349e+00,-8.475390e+00,-1.568878e+00,-5.309525e+00,1.346227e+01,-1.350221e-03,2.838804e-03,3.405721e-01,6.060606e+00,2.739726e+00,2.350000e-01,1.964052e-01,1.075000e-01,2.727178e-02,-1.982578e+01,neutral
12b02Wa,3.362963e+01,1.357488e-01,3.050196e+01,3.507849e+01,3.720534e+01,6.703377e+00,5.265817e+01,3.700708e+01,3.512584e+01,1.959423e+01,1.033561e+00,7.970442e-01,3.783075e-01,7.925184e-01,1.674321e+00,1.296014e+00,1.785228e+01,1.109043e+01,1.918487e+01,1.033203e+01,5.926709e-01,9.796472e-01,1.484422e+01,1.011069e+00,-9.206797e-01,-2.071976e+01,6.875748e+00,2.937129e+00,-1.690623e+01,-1.039688e+00,3.173072e-02,1.236348e+00,1.346429e+00,8.490899e-01,5.386971e+00,5.852329e-01,6.443861e+00,1.574140e+00,1.426446e+01,6.381061e-01,6.831072e+02,3.266819e-01,1.435914e+03,1.857419e-01,-8.251480e+01,-1.139479e+00,1.599814e+03,1.456546e-01,1.075983e+03,3.104918e-01,-7.989605e+01,-1.098518e+00,2.565770e+03,6.852441e-02,8.722081e+02,3.975157e-01,-7.956039e+01,-1.101492e+00,-7.342257e+00,-1.137371e+00,1.607988e+01,4.650923e-01,5.790498e-02,5.401938e-01,-1.440275e-02,-1.397057e+00,7.606226e-01,8.219490e-01,1.895864e+01,5.307495e-01,-4.511254e+00,-4.375943e+00,8.539454e+00,2.748986e+00,-2.023897e+01,-9.409232e-01,-3.727205e+00,1.375017e+01,1.491475e-02,3.393248e-03,3.299504e-01,4.693141e+00,2.205882e+00,2.800000e-01,1.870829e-01,1.300000e-01,7.653197e-02,-1.822593e+01,anger
12b02Wb,3.843578e+01,1.353402e-01,3.553128e+01,4.046251e+01,4.225071e+01,6.719433e+00,7.059409e+01,3.485852e+01,1.009505e+02,9.581834e+01,1.061879e+00,7.418788e-01,3.106297e-01,9.318489e-01,1.738100e+00,1.427470e+00,2.115912e+01,1.035179e+01,2.753938e+01,1.352585e+01,6.529746e-01,8.867176e-01,9.885204e+00,1.534439e+00,-6.195264e+00,-3.726466e+00,-7.573931e-01,-2.887219e+01,-1.639595e+01,-1.098346e+00,4.165294e-02,7.722946e-01,1.782654e+00,6.527296e-01,5.074512e+00,6.483071e-01,5.991549e+00,1.355500e+00,1.191022e+01,1.042079e+00,8.064857e+02,2.763837e-01,1.348114e+03,1.989892e-01,-8.650091e+01,-1.070110e+00,1.661759e+03,1.423783e-01,1.164930e+03,2.457303e-01,-8.091600e+01,-1.076035e+00,2.586745e+03,7.942927e-02,9.184091e+02,3.593360e-01,-8.117943e+01,-1.067318e+00,-4.382733e+00,-1.963319e+00,1.381356e+01,6.471472e-01,5.823569e-02,4.166330e-01,-1.139574e-02,-2.041311e+00,8.447890e-01,6.762789e-01,1.159441e+01,9.835819e-01,-1.416544e+01,-1.672829e+00,-3.619232e+00,-6.813286e+00,-2.210287e+01,-7.879842e-01,-5.665441e+00,1.504683e+01,1.760835e-02,2.366156e-03,3.745519e-01,5.734767e+00,4.014598e+00,1.454545e-01,1.504758e-01,8.181818e-02,3.537287e-02,-1.950726e+01,anger
12b02Wd,3.481405e+01,1.683714e-01,2.866753e+01,3.561002e+01,3.997424e+01,1.130671e+01,5.138762e+01,2.195372e+01,3.745203e+01,4.388312e+01,8.559497e-01,8.805230e-01,3.029732e-01,6.494711e-01,1.329377e+00,1.026404e+00,2.101790e+01,1.890699e+01,2.066113e+01,1.291640e+01,5.209460e-01,1.203669e+00,1.418441e+01,1.141855e+00,2.772360e+00,6.602861e+00,6.546293e+00,3.161731e+00,-1.049479e+01,-1.279032e+00,4.995721e-02,9.718869e-01,1.658780e+00,7.099879e-01,5.047249e+00,7.060447e-01,5.343127e+00,1.468537e+00,1.530225e+01,7.346301e-01,7.037388e+02,3.354410e-01,1.372846e+03,1.714603e-01,-9.715816e+01,-9.290222e-01,1.632960e+03,1.605393e-01,1.098208e+03,3.017764e-01,-9.526098e+01,-9.007940e-01,2.587494e+03,7.130504e-02,9.009723e+02,3.830731e-01,-9.551559e+01,-8.967110e-01,-8.738347e+00,-1.065975e+00,1.720731e+01,5.659197e-01,4.141067e-02,7.552953e-01,-1.562262e-02,-1.244988e+00,6.858066e-01,1.023749e+00,1.841429e+01,6.987497e-01,-1.691365e-01,-1.170609e+02,8.814069e+00,2.707762e+00,-1.458265e+01,-1.000163e+00,-6.350890e+00,1.625171e+01,-4.167215e-03,2.469485e-03,3.236414e-01,6.083651e+00,3.100775e+00,1.762500e-01,1.803426e-01,1.111111e-01,9.456854e-02,-1.988576e+01,anger
12b03La,2.906936e+01,1.651577e-01,2.465169e+01,2.818272e+01,3.447776e+01,9.826069e+00,7.067284e+01,8.415511e+01,9.800797e+00,6.221386e+00,1.194882e+00,6.207373e-01,5.049008e-01,1.034116e+00,1.906307e+00,1.401407e+00,1.756825e+01,7.955154e+00,1.752336e+01,1.081088e+01,5.909508e-01,7.342536e-01,2.454069e+01,6.226938e-01,2.683273e+00,5.477171e+00,1.237246e+01,1.257959e+00,-1.456659e+01,-1.131183e+00,2.318044e-02,1.046427e+00,1.219773e+00,8.968861e-01,6.531913e+00,4.630100e-01,4.928903e+00,1.344196e+00,2.097972e+01,3.573858e-01,5.325223e+02,3.265060e-01,1.490130e+03,1.315276e-01,-5.716993e+01,-1.475826e+00,1.436209e+03,1.317459e-01,1.102242e+03,2.006516e-01,-6.433904e+01,-1.240237e+00,2.512645e+03,5.425166e-02,8.372550e+02,4.215598e-01,-6.865698e+01,-1.118110e+00,-1.193849e+01,-6.260148e-01,2.096478e+01,3.400635e-01,3.149465e-02,9.264740e-01,-1.794903e-02,-9.722303e-01,6.695458e-01,6.198738e-01,2.924298e+01,3.953861e-01,1.554132e+00,9.585018e+00,1.357548e+01,1.188564e+00,-1.690179e+01,-9.856396e-01,-7.804085e+00,1.786056e+01,-1.365371e-02,7.141841e-04,4.105068e-01,5.597965e+00,2.319588e+00,3.044444e-01,1.758858e-01,1.044444e-01,7.104163e-02,-1.692290e+01,boredom
12b03Ta,2.424156e+01,8.929349e-02,2.304953e+01,2.425948e+01,2.560148e+01,2.551947e+00,1.860307e+02,2.999579e+02,3.817637e+01,3.244418e+01,6.476707e-01,7.595367e-01,1.163462e-01,6.352450e-01,9.806458e-01,8.642996e-01,1.307048e+01,7.347982e+00,1.098637e+01,9.718286e+00,4.010159e-01,7.358333e-01,2.402911e+01,5.698335e-01,1.236668e+01,7.615181e-01,1.249571e+01,1.217120e+00,-3.147223e+00,-3.566924e+00,4.007695e-02,8.587063e-01,1.410910e+00,1.050279e+00,5.451416e+00,3.759182e-01,5.307523e+00,4.997357e-01,2.773509e+01,2.231502e-01,5.515295e+02,2.984653e-01,1.413201e+03,1.207563e-01,-1.251204e+02,-7.021810e-01,1.513567e+03,1.863527e-01,1.051087e+03,2.744894e-01,-1.291028e+02,-6.369085e-01,2.597119e+03,6.734260e-02,7.815489e+02,3.195866e-01,-1.321764e+02,-5.932111e-01,-1.933222e+01,-3.668589e-01,2.900606e+01,1.963975e-01,-2.732964e-02,-5.052612e-01,-2.602672e-02,-5.698956e-01,5.436045e-01,4.937901e-01,3.560501e+01,1.810141e-01,1.464982e+01,6.172512e-01,1.615879e+01,8.642360e-01,-5.455631e+00,-1.918466e+00,-1.889292e+01,3.086112e+01,-4.302255e-02,-1.938098e-03,3.110478e-01,4.180602e+00,2.866779e+00,1.323529e-01,1.207101e-01,2.068750e-01,3.167159e-01,-2.015575e+01,sad
12b09Ac,2.718222e+01,7.610908e-02,2.524540e+01,2.754179e+01,2.886743e+01,3.622028e+00,1.538324e+02,2.575510e+02,3.247623e+01,1.636540e+01,6.833550e-01,8.055359e-01,1.740789e-01,5.927659e-01,1.038865e+00,8.647858e-01,1.737660e+01,8.176594e+00,1.366018e+01,7.104964e+00,4.300044e-01,8.824683e-01,1.966498e+01,7.813694e-01,9.013926e+00,1.188104e+00,1.797997e+01,9.493703e-01,-2.767415e+00,-3.924025e+00,5.571828e-02,9.958505e-01,2.133301e+00,6.550831e-01,4.537294e+00,5.700244e-01,3.079631e+00,1.229947e+00,2.064245e+01,4.189550e-01,5.615780e+02,3.153767e-01,1.394985e+03,1.473566e-01,-1.040171e+02,-8.639086e-01,1.563119e+03,1.637623e-01,9.821909e+02,2.714996e-01,-1.103353e+02,-7.542011e-01,2.587235e+03,6.666035e-02,8.940912e+02,3.806370e-01,-1.100943e+02,-7.557448e-01,-1.484634e+01,-5.405707e-01,2.242838e+01,3.891852e-01,-7.445088e-03,-3.274103e+00,-1.826965e-02,-9.253447e-01,6.074598e-01,6.924233e-01,2.730537e+01,3.182007e-01,8.597872e+00,1.441848e+00,2.221171e+01,8.607345e-01,-3.602403e+00,-3.305462e+00,-1.515559e+01,2.493413e+01,-2.223745e-02,1.532109e-03,2.820752e-01,5.691057e+00,3.734440e+00,1.266667e-01,5.597619e-02,1.188889e-01,4.817663e-02,-2.183426e+01,fear
12b09Td,2.333097e+01,4.629583e-02,2.271123e+01,2.324175e+01,2.370580e+01,9.945755e-01,8.699998e+01,9.999763e+01,1.921486e+01,2.157011e+01,7.421944e-01,7.486833e-01,1.315305e-01,7.204176e-01,1.193031e+00,1.061500e+00,1.296048e+01,7.396304e+00,1.225799e+01,7.127394e+00,4.134903e-01,7.770315e-01,2.092685e+01,8.102762e-01,1.125789e+01,8.217491e-01,2.045184e+01,7.590294e-01,-1.677313e+00,-6.772761e+00,2.708613e-02,1.009817e+00,1.221154e+00,9.933597e-01,5.389199e+00,3.161812e-01,4.809767e+00,3.490768e-01,2.621710e+01,2.550788e-01,5.256553e+02,2.958049e-01,1.395191e+03,1.393633e-01,-1.268868e+02,-7.014324e-01,1.523349e+03,1.751447e-01,1.017729e+03,2.883371e-01,-1.321321e+02,-6.223595e-01,2.547528e+03,7.763357e-02,8.745862e+02,4.635054e-01,-1.336502e+02,-6.013414e-01,-1.974204e+01,-2.972284e-01,2.651096e+01,2.206925e-01,-1.704590e-02,-6.637905e-01,-2.689715e-02,-5.002617e-01,5.785186e-01,6.002209e-01,3.575226e+01,1.735940e-01,1.295883e+01,6.187551e-01,2.544670e+01,5.902420e-01,-3.434935e+00,-2.523161e+00,-1.557222e+01,2.482057e+01,-3.596909e-02,-2.263783e-03,3.156364e-01,4.814815e+00,2.242991e+00,1.650000e-01,1.271810e-01,2.400000e-01,2.176801e-01,-1.850529e+01,sad
12b09Wc,3.395704e+01,1.110769e-01,3.214072e+01,3.449907e+01,3.522916e+01,3.088436e+00,2.336736e+01,1.970784e+01,7.335757e+01,3.527266e+01,1.173805e+00,7.439463e-01,3.324929e-01,1.018886e+00,1.976253e+00,1.643760e+00,2.643583e+01,1.430764e+01,1.888082e+01,7.107655e+00,6.418018e-01,8.227894e-01,1.575282e+01,8.998458e-01,-6.055540e+00,-2.512307e+00,1.750714e+01,1.081411e+00,-1.327141e+01,-8.654923e-01,3.717633e-02,1.466759e+00,1.652349e+00,7.603322e-01,4.134037e+00,7.521973e-01,2.285708e+00,4.062655e+00,7.403061e+00,1.445549e+00,8.533650e+02,3.212720e-01,1.258467e+03,2.768351e-01,-7.187108e+01,-1.242289e+00,1.779460e+03,1.259957e-01,1.278645e+03,3.941387e-01,-7.038265e+01,-1.207918e+00,2.590166e+03,5.644327e-02,1.022930e+03,2.659949e-01,-6.703051e+01,-1.299201e+00,-4.234409e+00,-1.809044e+00,1.102860e+01,6.652615e-01,6.470744e-02,3.701390e-01,-1.000381e-02,-1.617725e+00,8.085172e-01,6.554854e-01,1.651023e+01,6.357439e-01,-1.140077e+01,-1.260295e+00,1.782845e+01,1.162051e+00,-1.595272e+01,-6.666269e-01,-7.877229e+00,1.504981e+01,2.235325e-02,-3.983115e-03,3.366345e-01,5.371901e+00,3.375528e+00,1.900000e-01,8.717798e-02,7.555555e-02,4.085506e-02,-1.910044e+01,anger
